,name,avg_pts,cv
1945,J.Nelson,4.823529411764704,0.8539517232318912
1930,J.Nelson,4.823529411764704,0.8571658556247443
1948,J.Nelson,4.823529411764704,0.8583145927438594
1449,J.Nelson,4.823529411764704,0.844659103878946
3602,J.Nelson,4.81764705882353,0.9073245368530249
4084,J.Nelson,4.81764705882353,0.9179584060421327
4081,J.Nelson,4.81764705882353,0.9126142719088259
3599,J.Nelson,4.81764705882353,0.9021629468170507
4098,J.Nelson,4.81764705882353,0.9189008592331812
4095,J.Nelson,4.81764705882353,0.9135403439675979
3200,J.Nelson,4.817647058823529,0.9000304326508617
3580,J.Nelson,4.817647058823529,0.9083485312247316
3507,J.Nelson,4.817647058823529,0.8993106587533956
4044,J.Nelson,4.817647058823529,0.9176057329731523
3577,J.Nelson,4.817647058823529,0.9031695451720826
3617,J.Nelson,4.817647058823529,0.9035058274492676
4041,J.Nelson,4.817647058823529,0.9122677202663808
3664,J.Nelson,4.817647058823529,0.9090331233949972
4003,J.Nelson,4.817647058823529,0.9105791326264094
3620,J.Nelson,4.817647058823529,0.9086906338998563
3949,J.Nelson,4.817647058823528,0.9093188273213824
3467,J.Nelson,4.817647058823528,0.8989790373338798
3963,J.Nelson,4.817647058823528,0.9102348933854864
3485,J.Nelson,4.817647058823528,0.9003077293062836
3888,J.Nelson,4.811764705882353,0.9075308495242005
3542,J.Nelson,4.811764705882353,0.9079679366365379
3756,J.Nelson,4.811764705882352,0.904282086380803
1392,J.Nelson,4.811764705882352,0.8484135227900538
1406,J.Nelson,4.811764705882352,0.8491592476100633
1888,J.Nelson,4.811764705882352,0.8578788846779566
3753,J.Nelson,4.811764705882352,0.8991595589133965
1870,J.Nelson,4.811764705882352,0.8567262894402541
3848,J.Nelson,4.811764705882352,0.9071892213113604
1848,J.Nelson,4.811764705882351,0.8575902997994603
1352,J.Nelson,4.811764705882351,0.848134382072736
2094,J.Nelson,4.805882352941176,0.8553506198965504
3520,J.Nelson,4.805882352941176,0.9081029592814239
1959,J.Nelson,4.805882352941175,0.8483140680397734
3385,J.Nelson,4.805882352941175,0.8996957134147437
3425,J.Nelson,4.805882352941175,0.9000297592697196
3388,J.Nelson,4.805882352941175,0.9048401403318045
3410,J.Nelson,4.805882352941175,0.9038229988426899
3903,J.Nelson,4.805882352941175,0.9099970570189612
3906,J.Nelson,4.805882352941175,0.91532127677863
1962,J.Nelson,4.805882352941175,0.8526223706263536
2054,J.Nelson,4.805882352941175,0.8550638778311804
3428,J.Nelson,4.805882352941175,0.9051799513705906
3407,J.Nelson,4.805882352941175,0.8986958031003991
1576,J.Nelson,4.805882352941175,0.8467789918309303
2072,J.Nelson,4.805882352941175,0.8562125800334968
4073,J.Nelson,4.8,0.907229099039526
3232,J.Nelson,4.8,0.8951038937737097
4076,J.Nelson,4.8,0.912517651689876
3214,J.Nelson,4.8,0.8937884772906098
3591,J.Nelson,4.8,0.8968852699102103
4087,J.Nelson,4.8,0.9081455694465038
4130,J.Nelson,4.8,0.9138007253548103
3634,J.Nelson,4.8,0.9023314084349231
3594,J.Nelson,4.8,0.9019939691329933
3696,J.Nelson,4.8,0.9040243041042743
3631,J.Nelson,4.8,0.8972170059712489
4127,J.Nelson,4.8,0.9084899625959326
4090,J.Nelson,4.8,0.9134502595064444
3710,J.Nelson,4.8,0.9049310867662488
3612,J.Nelson,4.799999999999999,0.9033460031553386
1940,J.Nelson,4.799999999999999,0.852612910443936
3192,J.Nelson,4.799999999999999,0.8947744952368479
1937,J.Nelson,4.799999999999999,0.8482942649941978
3995,J.Nelson,4.799999999999999,0.9052150164140131
3499,J.Nelson,4.799999999999999,0.8940620441420771
3656,J.Nelson,4.799999999999999,0.9036849627065058
3609,J.Nelson,4.799999999999999,0.8982144271402275
1438,J.Nelson,4.7941176470588225,0.8446752433270326
3973,J.Nelson,4.7941176470588225,0.9053476847659232
1902,J.Nelson,4.7941176470588225,0.8521776491728354
3477,J.Nelson,4.7941176470588225,0.8941629759172357
3880,J.Nelson,4.7941176470588225,0.9021925243650369
1384,J.Nelson,4.794117647058822,0.8436590819399784
1862,J.Nelson,4.794117647058822,0.8518926925524355
1880,J.Nelson,4.794117647058822,0.8530342378154931
1398,J.Nelson,4.794117647058822,0.844397744310539
3534,J.Nelson,4.788235294117648,0.9017355141149159
4030,J.Nelson,4.788235294117648,0.9132392324712726
3552,J.Nelson,4.788235294117648,0.9030930458590457
3512,J.Nelson,4.788235294117647,0.9027530881998137
3938,J.Nelson,4.788235294117647,0.91024466364189
3935,J.Nelson,4.788235294117647,0.9049697027553464
3442,J.Nelson,4.788235294117647,0.8988523353948439
3439,J.Nelson,4.788235294117647,0.8937718686870468
2086,J.Nelson,4.788235294117647,0.850525030043013
3402,J.Nelson,4.788235294117646,0.8985171425905885
3417,J.Nelson,4.788235294117646,0.8947626906546515
3399,J.Nelson,4.788235294117646,0.8934423254411211
3420,J.Nelson,4.788235294117646,0.8998601690879875
3898,J.Nelson,4.788235294117646,0.9098965685803964
3895,J.Nelson,4.788235294117646,0.9046276221631215
3246,J.Nelson,4.7823529411764705,0.8889042385761768
3742,J.Nelson,4.7823529411764705,0.8999454713848508
2064,J.Nelson,4.7823529411764705,0.8505170603162161
4119,J.Nelson,4.78235294117647,0.903130430523119
1972,J.Nelson,4.78235294117647,0.8480905842362908
4122,J.Nelson,4.78235294117647,0.9083861254528163
3623,J.Nelson,4.78235294117647,0.8919730056265252
3206,J.Nelson,4.78235294117647,0.8885792507855949
3626,J.Nelson,4.78235294117647,0.8970352207290216
3702,J.Nelson,4.78235294117647,0.8996082269830751
3224,J.Nelson,4.78235294117647,0.8898813456206531
1969,J.Nelson,4.78235294117647,0.8438087628957588
4196,R.Grant,4.78235294117647,1.2809806812699809
3688,J.Nelson,4.78235294117647,0.8987107588177472
1929,J.Nelson,4.782352941176469,0.8435307545982657
1932,J.Nelson,4.782352941176469,0.8478083236717775
4100,J.Nelson,4.776470588235294,0.9085366223554753
4097,J.Nelson,4.776470588235294,0.9032654830035113
3604,J.Nelson,4.776470588235294,0.89715268026808
3601,J.Nelson,4.776470588235294,0.8920761122177296
3509,J.Nelson,4.776470588235293,0.8892706086955293
4005,J.Nelson,4.776470588235293,0.9003534273362076
3987,J.Nelson,4.776470588235293,0.8990015744008192
1430,J.Nelson,4.776470588235292,0.8399408766350688
3965,J.Nelson,4.776470588235292,0.9000148924441796
3469,J.Nelson,4.776470588235292,0.8889444175415652
1894,J.Nelson,4.776470588235292,0.8473720634086161
3566,J.Nelson,4.7705882352941185,0.8967695207445074
4062,J.Nelson,4.7705882352941185,0.9081672896156061
3526,J.Nelson,4.770588235294118,0.8964341859761922
3544,J.Nelson,4.770588235294118,0.8977777874978028
4022,J.Nelson,4.770588235294118,0.9078190105242648
1872,J.Nelson,4.770588235294117,0.8473608138807688
3431,J.Nelson,4.770588235294117,0.8885517227071068
3434,J.Nelson,4.770588235294117,0.8935805043123142
3930,J.Nelson,4.770588235294117,0.9048555771727884
1408,J.Nelson,4.770588235294117,0.8399118250030483
3927,J.Nelson,4.770588235294117,0.899635143177476
2096,J.Nelson,4.764705882352941,0.8459992576098659
3238,J.Nelson,4.76470588235294,0.8837277501930103
3734,J.Nelson,4.76470588235294,0.8946568504320437
3412,J.Nelson,4.76470588235294,0.8936935763919767
3905,J.Nelson,4.76470588235294,0.8997656471227976
3409,J.Nelson,4.76470588235294,0.8886505721801593
3908,J.Nelson,4.76470588235294,0.9050013829524154
2056,J.Nelson,4.76470588235294,0.8457170011129063
1961,J.Nelson,4.764705882352939,0.8390723904874141
1964,J.Nelson,4.764705882352939,0.843313632209456
4111,J.Nelson,4.758823529411765,0.8969233477566568
4114,J.Nelson,4.758823529411765,0.9021222764780682
3712,J.Nelson,4.758823529411764,0.8947757462211197
3596,J.Nelson,4.758823529411764,0.8918869829580806
3633,J.Nelson,4.758823529411764,0.8871883451718855
4092,J.Nelson,4.758823529411764,0.9031538169224639
3636,J.Nelson,4.758823529411764,0.8922188745295355
3593,J.Nelson,4.758823529411764,0.8868620337972414
3979,J.Nelson,4.758823529411764,0.8937169851105576
3997,J.Nelson,4.758823529411764,0.895054993543255
4132,J.Nelson,4.758823529411764,0.9034984508872115
4089,J.Nelson,4.758823529411764,0.897937136494914
4019,J.Nelson,4.758823529411764,0.8940509245996154
3216,J.Nelson,4.758823529411764,0.8838157899191125
3501,J.Nelson,4.758823529411764,0.8840848979909354
4129,J.Nelson,4.758823529411764,0.8982758307633766
4054,J.Nelson,4.752941176470588,0.9027825893277466
3558,J.Nelson,4.752941176470588,0.8915021192092559
1422,J.Nelson,4.752941176470587,0.8343840083212063
1440,J.Nelson,4.752941176470587,0.8354752172708706
1918,J.Nelson,4.752941176470587,0.8436104182107631
1904,J.Nelson,4.752941176470587,0.8428610172458786
1400,J.Nelson,4.7529411764705864,0.8352020137096065
1864,J.Nelson,4.7529411764705864,0.8425805063329075
3536,J.Nelson,4.747058823529412,0.8916174569024122
4032,J.Nelson,4.747058823529412,0.9029308812220327
3919,J.Nelson,4.747058823529411,0.893454898789105
3940,J.Nelson,4.747058823529411,0.89998607016766
3922,J.Nelson,4.747058823529411,0.8986191240699147
3937,J.Nelson,4.747058823529411,0.8947983780283998
3441,J.Nelson,4.747058823529411,0.8837842046113754
3444,J.Nelson,4.747058823529411,0.8887816121118889
3458,J.Nelson,4.747058823529411,0.889662607497699
2088,J.Nelson,4.747058823529411,0.841226743456322
3455,J.Nelson,4.747058823529411,0.8846504080701789
3897,J.Nelson,4.74705882352941,0.894461940115338
3900,J.Nelson,4.74705882352941,0.8996437489009843
3404,J.Nelson,4.74705882352941,0.8884519129590701
3401,J.Nelson,4.74705882352941,0.8834600336835196
3248,J.Nelson,4.741176470588235,0.8789881264813894
4106,J.Nelson,4.741176470588235,0.8967886573690361
4143,J.Nelson,4.741176470588235,0.8919772050778144
3744,J.Nelson,4.741176470588235,0.8898491562346196
4146,J.Nelson,4.741176470588235,0.8971285709579193
3726,J.Nelson,4.741176470588235,0.888524540395002
4103,J.Nelson,4.741176470588235,0.89164311116955
4121,J.Nelson,4.741176470588234,0.8929817446126768
4124,J.Nelson,4.741176470588234,0.8981506355225573
4011,J.Nelson,4.741176470588234,0.8888000142024999
3625,J.Nelson,4.741176470588234,0.8820070177970853
3704,J.Nelson,4.741176470588234,0.889517446947562
3208,J.Nelson,4.741176470588234,0.8786684112190677
3628,J.Nelson,4.741176470588234,0.886986606407573
1454,J.Nelson,4.735294117647058,0.8299807122421113
1950,J.Nelson,4.735294117647058,0.8391291534666075
3989,J.Nelson,4.735294117647058,0.8889130807160989
1432,J.Nelson,4.735294117647057,0.8307918436254186
1414,J.Nelson,4.735294117647057,0.8297108626139796
1896,J.Nelson,4.735294117647057,0.8381079925044592
1910,J.Nelson,4.735294117647057,0.8388502849034262
4046,J.Nelson,4.729411764705882,0.8965523112455027
3582,J.Nelson,4.729411764705882,0.8875913291099101
3568,J.Nelson,4.729411764705882,0.8867099354014639
4064,J.Nelson,4.729411764705882,0.8979200057994594
3951,J.Nelson,4.7294117647058815,0.8885306958289754
4024,J.Nelson,4.7294117647058815,0.8975774954289542
3954,J.Nelson,4.7294117647058815,0.893647820309962
3490,J.Nelson,4.7294117647058815,0.8847727890726402
3487,J.Nelson,4.7294117647058815,0.879805772101524
3528,J.Nelson,4.7294117647058815,0.88638008906012
3932,J.Nelson,4.729411764705881,0.8946630618394097
3914,J.Nelson,4.729411764705881,0.8933101737401529
3447,J.Nelson,4.729411764705881,0.8794835679540113
3929,J.Nelson,4.729411764705881,0.889528577456306
3436,J.Nelson,4.729411764705881,0.8835730357077327
3433,J.Nelson,4.729411764705881,0.8786260845119265
3450,J.Nelson,4.729411764705881,0.8844450990054266
3911,J.Nelson,4.729411764705881,0.8881988141651277
3758,J.Nelson,4.723529411764706,0.8836402228007598
3240,J.Nelson,4.723529411764705,0.8738725937035249
4138,J.Nelson,4.723529411764705,0.8918292433227356
3718,J.Nelson,4.723529411764705,0.883312975962926
4135,J.Nelson,4.723529411764705,0.8867305509371327
3736,J.Nelson,4.723529411764705,0.8846241499068198
4113,J.Nelson,4.7176470588235295,0.886845894615723
4116,J.Nelson,4.7176470588235295,0.891959426562081
4021,J.Nelson,4.717647058823529,0.8840204547814341
3390,J.Nelson,4.717647058823529,0.884166566407568
1942,J.Nelson,4.717647058823528,0.8343960249283534
1446,J.Nelson,4.717647058823528,0.8253335349708041
3981,J.Nelson,4.717647058823528,0.8836919682895454
4078,J.Nelson,4.711764705882353,0.8915853493723942
3560,J.Nelson,4.711764705882352,0.881505559406201
3614,J.Nelson,4.711764705882352,0.8827058580650483
3479,J.Nelson,4.711764705882352,0.8746710042293655
4056,J.Nelson,4.711764705882352,0.8926011491802458
3943,J.Nelson,4.711764705882352,0.8833078489998145
4038,J.Nelson,4.711764705882352,0.8912475193259933
3482,J.Nelson,4.711764705882352,0.879588012336832
1424,J.Nelson,4.711764705882352,0.8252909157026999
1920,J.Nelson,4.711764705882352,0.8343749999999999
3574,J.Nelson,4.711764705882352,0.8823780177033005
3946,J.Nelson,4.711764705882352,0.8883728067499775
3924,J.Nelson,4.705882352941176,0.8884984741009719
3460,J.Nelson,4.705882352941176,0.8796883288558989
3457,J.Nelson,4.705882352941176,0.8747574464735668
3750,J.Nelson,4.705882352941176,0.8784612995097013
3921,J.Nelson,4.705882352941176,0.8834188116896012
3422,J.Nelson,4.699999999999999,0.8793024169048534
4148,J.Nelson,4.699999999999999,0.8870246740518561
4108,J.Nelson,4.699999999999999,0.8866903332561251
3728,J.Nelson,4.699999999999999,0.8785610989216139
4105,J.Nelson,4.699999999999999,0.8816289063438513
4145,J.Nelson,4.699999999999999,0.8819575521670621
3382,J.Nelson,4.699999999999998,0.8789767292276873
4013,J.Nelson,4.699999999999998,0.8788320952673964
4070,J.Nelson,4.694117647058824,0.8863143993422008
1934,J.Nelson,4.694117647058823,0.8288441239069589
1952,J.Nelson,4.694117647058823,0.8299407421382243
1456,J.Nelson,4.694117647058823,0.8209329147726966
3606,J.Nelson,4.694117647058823,0.8775251845937839
1416,J.Nelson,4.694117647058822,0.8206671926276915
1912,J.Nelson,4.694117647058822,0.8296661795593225
3584,J.Nelson,4.688235294117647,0.8776277039880429
4048,J.Nelson,4.688235294117647,0.8864424416622146
3489,J.Nelson,4.688235294117646,0.8699681076385802
3953,J.Nelson,4.688235294117646,0.8785518039299927
3970,J.Nelson,4.688235294117646,0.884473011587557
3492,J.Nelson,4.688235294117646,0.8748548821129138
3474,J.Nelson,4.688235294117646,0.8735674824939739
3471,J.Nelson,4.688235294117646,0.8687021301372324
3967,J.Nelson,4.688235294117646,0.8794242169850001
3956,J.Nelson,4.688235294117646,0.8835855016771526
3449,J.Nelson,4.6882352941176455,0.8696510944384108
3452,J.Nelson,4.6882352941176455,0.8745324986652577
3916,J.Nelson,4.6882352941176455,0.8832533735893651
3913,J.Nelson,4.6882352941176455,0.8782253177760794
3760,J.Nelson,4.68235294117647,0.873732983782379
3414,J.Nelson,4.682352941176469,0.8741448857225698
4137,J.Nelson,4.682352941176469,0.8767732236443617
3720,J.Nelson,4.682352941176469,0.8734110315881657
4140,J.Nelson,4.682352941176469,0.8817889240737176
1966,J.Nelson,4.6764705882352935,0.8244430873375985
3392,J.Nelson,4.6764705882352935,0.8742431326490159
1944,J.Nelson,4.676470588235293,0.82525823106181
1926,J.Nelson,4.676470588235293,0.824171909060757
1448,J.Nelson,4.676470588235293,0.8163344990322324
4080,J.Nelson,4.670588235294118,0.8815335890190904
4094,J.Nelson,4.670588235294118,0.8824216066663677
3598,J.Nelson,4.670588235294118,0.8715103742884555
3616,J.Nelson,4.670588235294117,0.8727983866721964
4040,J.Nelson,4.670588235294117,0.8812012729171775
3999,J.Nelson,4.670588235294117,0.8745787645122144
3503,J.Nelson,4.670588235294117,0.8639524129682965
3576,J.Nelson,4.670588235294117,0.8724758482649341
4002,J.Nelson,4.670588235294117,0.8795820091973116
3506,J.Nelson,4.670588235294117,0.8687744912076344
3959,J.Nelson,4.670588235294116,0.8742542490205454
3962,J.Nelson,4.670588235294116,0.8792518944776166
3463,J.Nelson,4.670588235294116,0.8636395789645696
3945,J.Nelson,4.670588235294116,0.8733906373025516
3948,J.Nelson,4.670588235294116,0.8783734024314694
3481,J.Nelson,4.670588235294116,0.864892958635404
3466,J.Nelson,4.670588235294116,0.8684563916763015
3484,J.Nelson,4.670588235294116,0.8697308911587407
3752,J.Nelson,4.664705882352941,0.8686146682186622
3424,J.Nelson,4.658823529411764,0.8694345536729261
3406,J.Nelson,4.658823529411764,0.8681549303849964
3902,J.Nelson,4.658823529411764,0.8789946144718865
1958,J.Nelson,4.658823529411763,0.8197967133613909
3384,J.Nelson,4.658823529411763,0.8691141174477927
3630,J.Nelson,4.652941176470588,0.8667214225102238
4072,J.Nelson,4.652941176470588,0.8763253298919125
4086,J.Nelson,4.652941176470588,0.8772043247426514
3590,J.Nelson,4.652941176470588,0.8664031729590336
4126,J.Nelson,4.652941176470588,0.8775346303863552
3991,J.Nelson,4.652941176470587,0.8694407790838529
3994,J.Nelson,4.652941176470587,0.874393539449906
1936,J.Nelson,4.652941176470587,0.8197617475263477
3608,J.Nelson,4.652941176470587,0.8676782794996907
3495,J.Nelson,4.652941176470587,0.8589204676614219
3498,J.Nelson,4.652941176470587,0.8636946250643953
3969,J.Nelson,4.647058823529411,0.8695390116920124
3972,J.Nelson,4.647058823529411,0.8745061191695449
3473,J.Nelson,4.647058823529411,0.8589890007293434
3476,J.Nelson,4.647058823529411,0.8637765057316487
3438,J.Nelson,4.641176470588235,0.8633863159652053
3934,J.Nelson,4.641176470588235,0.8741289016340466
3894,J.Nelson,4.641176470588234,0.873800769120022
3398,J.Nelson,4.641176470588234,0.863070128766368
3416,J.Nelson,4.641176470588234,0.8643369666868985
4118,J.Nelson,4.6352941176470575,0.8723499054818583
1968,J.Nelson,4.6352941176470575,0.8154056279447481
3622,J.Nelson,4.6352941176470575,0.8616453566760663
1928,J.Nelson,4.635294117647057,0.815138587697434
4096,J.Nelson,4.629411764705883,0.8724647950501542
3600,J.Nelson,4.629411764705883,0.8617293372076054
3505,J.Nelson,4.629411764705882,0.8542919826879054
4001,J.Nelson,4.629411764705882,0.8647484959200801
3983,J.Nelson,4.629411764705882,0.8634734083588486
3986,J.Nelson,4.629411764705882,0.8683741771457152
3508,J.Nelson,4.629411764705882,0.8590372201751311
4004,J.Nelson,4.629411764705882,0.8696711317160578
3465,J.Nelson,4.629411764705881,0.8539841206473444
3964,J.Nelson,4.629411764705881,0.8693463483438707
3961,J.Nelson,4.629411764705881,0.8644291945248374
3468,J.Nelson,4.629411764705881,0.8587242013330593
3926,J.Nelson,4.6235294117647046,0.8689672813807756
3430,J.Nelson,4.6235294117647046,0.858332337636018
3904,J.Nelson,4.617647058823529,0.8690777720720011
3408,J.Nelson,4.617647058823529,0.8584121949012915
1960,J.Nelson,4.617647058823528,0.8108076511534318
4110,J.Nelson,4.611764705882353,0.8663358940090845
3592,J.Nelson,4.6117647058823525,0.8566807097907887
4128,J.Nelson,4.6117647058823525,0.8676336205659143
4018,J.Nelson,4.6117647058823525,0.8635796350615341
4015,J.Nelson,4.6117647058823525,0.8587224951797382
4088,J.Nelson,4.6117647058823525,0.8673086422654892
3632,J.Nelson,4.6117647058823525,0.856993882823935
3996,J.Nelson,4.611764705882352,0.8645431180783901
3993,J.Nelson,4.611764705882352,0.859669794555309
3500,J.Nelson,4.611764705882352,0.8540153002459896
3497,J.Nelson,4.611764705882352,0.8493168897738428
3975,J.Nelson,4.611764705882352,0.8584074239477938
3978,J.Nelson,4.611764705882352,0.86325918917798
3936,J.Nelson,4.6,0.8642672793451114
3918,J.Nelson,4.6,0.8629780223369314
3454,J.Nelson,4.6,0.8545279503590658
3440,J.Nelson,4.6,0.8536965287972781
3896,J.Nelson,4.599999999999999,0.863944423444498
3400,J.Nelson,4.599999999999999,0.8533853707932523
4142,J.Nelson,4.594117647058823,0.861545079729631
4102,J.Nelson,4.594117647058823,0.8612244447622348
3624,J.Nelson,4.594117647058822,0.8519755535811265
4010,J.Nelson,4.594117647058822,0.8584957886626656
4007,J.Nelson,4.594117647058822,0.8536870285567514
4120,J.Nelson,4.594117647058822,0.8625091376178551
3985,J.Nelson,4.588235294117646,0.853766837865148
3988,J.Nelson,4.588235294117646,0.8585894006949377
30,D.Amendola,4.58235294117647,1.259107580496315
3950,J.Nelson,4.58235294117647,0.8582074881555881
3486,J.Nelson,4.58235294117647,0.8498322287479714
3432,J.Nelson,4.582352941176469,0.8486997013564982
3910,J.Nelson,4.582352941176469,0.8578889352631757
3928,J.Nelson,4.582352941176469,0.8591652801997601
3446,J.Nelson,4.582352941176469,0.849522908078618
4134,J.Nelson,4.576470588235293,0.8564646860993583
4112,J.Nelson,4.570588235294117,0.8565604998742506
4020,J.Nelson,4.570588235294117,0.8538482160348922
4017,J.Nelson,4.570588235294117,0.8490682721450007
3980,J.Nelson,4.5705882352941165,0.8535328747925875
3977,J.Nelson,4.5705882352941165,0.8487581953463889
3942,J.Nelson,4.56470588235294,0.8531491444918544
3478,J.Nelson,4.56470588235294,0.8448568696797865
3456,J.Nelson,4.558823529411764,0.8449246854513963
3920,J.Nelson,4.558823529411764,0.8532407126084934
4144,J.Nelson,4.552941176470588,0.8518228390675636
4104,J.Nelson,4.552941176470588,0.8515073051967178
4009,J.Nelson,4.552941176470587,0.8440893309740192
4012,J.Nelson,4.552941176470587,0.8488219936305575
3470,J.Nelson,4.541176470588234,0.8390640181186863
3952,J.Nelson,4.541176470588234,0.8485227842002726
3966,J.Nelson,4.541176470588234,0.8493604848380328
3488,J.Nelson,4.541176470588234,0.8402798548992827
3912,J.Nelson,4.541176470588233,0.8482092848723994
3448,J.Nelson,4.541176470588233,0.8399754002591634
4136,J.Nelson,4.535294117647058,0.846799864686167
3502,J.Nelson,4.523529411764706,0.8344560125092229
3998,J.Nelson,4.523529411764706,0.8446623361432676
3958,J.Nelson,4.523529411764705,0.8443506785457897
3480,J.Nelson,4.523529411764705,0.8353594647654013
3944,J.Nelson,4.523529411764705,0.8435212752190075
3462,J.Nelson,4.523529411764705,0.8341555125285137
3494,J.Nelson,4.505882352941176,0.8295758591163427
3990,J.Nelson,4.505882352941176,0.8396821362171757
3968,J.Nelson,4.499999999999999,0.8397613440997671
3472,J.Nelson,4.499999999999999,0.8296262715704259
7387,T.Taylor,4.4823529411764715,1.3666012591905072
4000,J.Nelson,4.48235294117647,0.8351137525590868
3982,J.Nelson,4.48235294117647,0.8338887078163478
3504,J.Nelson,4.48235294117647,0.8250667989565534
3464,J.Nelson,4.482352941176469,0.8247709669284352
3960,J.Nelson,4.482352941176469,0.8348069852749054
7515,T.Taylor,4.476470588235294,1.3618848466883138
4014,J.Nelson,4.46470588235294,0.8292779356136136
3974,J.Nelson,4.4647058823529395,0.8289751743423417
3496,J.Nelson,4.4647058823529395,0.8202391026379803
3992,J.Nelson,4.4647058823529395,0.8301882136722849
5339,T.Taylor,4.447058823529413,1.341117146833444
24,C.Hogan,4.447058823529411,0.7319522238342506
4006,J.Nelson,4.44705882352941,0.8243926780795862
5467,T.Taylor,4.4411764705882355,1.3365616433830774
3984,J.Nelson,4.441176470588235,0.824453973276674
4016,J.Nelson,4.423529411764705,0.8198914064923648
3976,J.Nelson,4.423529411764704,0.819593336766418
4008,J.Nelson,4.405882352941175,0.8150583036030884
12,A.Wilson,4.352941176470589,0.9764793596355854
7388,T.Taylor,4.341176470588236,1.2788316585898065
7516,T.Taylor,4.3352941176470585,1.2746363772594402
7403,T.Taylor,4.329411764705882,1.258724844840538
7355,T.Taylor,4.329411764705882,1.2979085793497902
7395,T.Taylor,4.323529411764706,1.2764072025996165
7483,T.Taylor,4.323529411764706,1.2935650969800045
7531,T.Taylor,4.323529411764706,1.2546608716733358
7523,T.Taylor,4.317647058823529,1.272213607984217
4216,T.Lockett,4.311764705882354,0.9793847901262877
5340,T.Taylor,4.305882352941177,1.2560939532952309
5468,T.Taylor,4.3,1.2520280774816168
5307,T.Taylor,4.294117647058823,1.2744099567203073
5355,T.Taylor,4.294117647058823,1.2366701325761655
7389,T.Taylor,4.294117647058823,1.2659120267841915
5435,T.Taylor,4.288235294117648,1.270204484483467
5483,T.Taylor,4.288235294117648,1.2327280932892077
5347,T.Taylor,4.288235294117648,1.2536844665482425
7517,T.Taylor,4.288235294117647,1.2617669802228817
5475,T.Taylor,4.2823529411764705,1.2496201499486002
5341,T.Taylor,4.258823529411765,1.2434504060804823
5469,T.Taylor,4.252941176470588,1.23943180913222
7643,T.Taylor,4.241176470588236,1.246133562511881
7771,T.Taylor,4.235294117647059,1.242081040668682
4152,Ja.Brown,4.217647058823529,1.149188990788537
5595,T.Taylor,4.205882352941177,1.22416791416073
5723,T.Taylor,4.2,1.2202365180082237
7356,T.Taylor,4.188235294117646,1.2167047764905807
7404,T.Taylor,4.188235294117646,1.1821176987645223
7532,T.Taylor,4.18235294117647,1.1784515998279899
7396,T.Taylor,4.18235294117647,1.1976793444067915
7484,T.Taylor,4.18235294117647,1.2128091669421837
7371,T.Taylor,4.176470588235294,1.1980601473899573
6363,T.Taylor,4.176470588235294,1.2343216324789592
7524,T.Taylor,4.1764705882352935,1.1939064253335323
6491,T.Taylor,4.170588235294118,1.2302947817176628
7411,T.Taylor,4.170588235294117,1.1797445933141124
7499,T.Taylor,4.170588235294117,1.194279845887632
7363,T.Taylor,4.170588235294117,1.214422158123439
7539,T.Taylor,4.164705882352941,1.176079734219269
7491,T.Taylor,4.164705882352941,1.2105270382675317
5356,T.Taylor,4.152941176470588,1.1621655037644332
5308,T.Taylor,4.152941176470588,1.1955665220984704
7390,T.Taylor,4.152941176470588,1.1880606826198297
5348,T.Taylor,4.147058823529412,1.1771765187419252
5484,T.Taylor,4.147058823529412,1.158599595972842
5436,T.Taylor,4.147058823529412,1.1917832780237485
7518,T.Taylor,4.147058823529411,1.1843271159095634
4315,T.Taylor,4.141176470588236,1.2125106253798985
5323,T.Taylor,4.141176470588236,1.1775209791212355
7357,T.Taylor,4.141176470588235,1.2046391087039068
5476,T.Taylor,4.141176470588235,1.1735093729432358
7405,T.Taylor,4.141176470588235,1.1703074491635161
5315,T.Taylor,4.135294117647058,1.193292159533631
5451,T.Taylor,4.135294117647058,1.1738468292585857
7533,T.Taylor,4.135294117647058,1.1666800440531955
7397,T.Taylor,4.135294117647058,1.1857655759626404
4443,T.Taylor,4.135294117647058,1.2086033314109255
5363,T.Taylor,4.135294117647058,1.1598039058038223
7485,T.Taylor,4.135294117647058,1.2007851992602148
5443,T.Taylor,4.129411764705883,1.1895093398877812
5491,T.Taylor,4.129411764705883,1.1562391349183845
7525,T.Taylor,4.129411764705882,1.1820326070726432
5342,T.Taylor,4.117647058823529,1.1677700819364378
5470,T.Taylor,4.1117647058823525,1.1641401473305457
5309,T.Taylor,4.105882352941176,1.1837311527740335
5357,T.Taylor,4.105882352941176,1.150568902428207
5485,T.Taylor,4.1000000000000005,1.1470395877379027
7644,T.Taylor,4.1000000000000005,1.1699407573081173
5349,T.Taylor,4.1000000000000005,1.1654833994228575
5437,T.Taylor,4.1000000000000005,1.1799872492531105
7772,T.Taylor,4.094117647058823,1.1662824494236332
5477,T.Taylor,4.094117647058823,1.161853990863916
7611,T.Taylor,4.088235294117647,1.1861830068675743
7659,T.Taylor,4.088235294117647,1.1525435385109462
7787,T.Taylor,4.082352941176471,1.1489877256763301
7651,T.Taylor,4.082352941176471,1.1676917741633497
7739,T.Taylor,4.082352941176471,1.1824080523204283
7779,T.Taylor,4.076470588235294,1.1640336807430625
5596,T.Taylor,4.064705882352941,1.1500545256806076
5724,T.Taylor,4.0588235294117645,1.1464958041376594
